"ID","PID","Yig","Cig","Z","X0","time1","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","lambda8","lambda9","lambda10","delta","wt"
16,8,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,1,1.04544772027892
17,8,0,0.333560419418453,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,1,1.04544772027892
18,8,1,0.0577731255794953,0,1,6.18286671561605,5.53303715796673,5.11881786208254,4.49038942281149,4.1997074736842,3.50838822306849,3.01368508551601,2.33679150104184,1.79431953551413,0.634641663848674,0,1,1.04544772027892
19,9,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.61519353272164
20,9,0,0.380645219702274,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,6.61519353272164
21,9,1,0.104857925863316,0,1,0.761290439404547,0.111460881755231,0,0,0,0,0,0,0,0,0,1,6.61519353272164
22,10,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5143252562109
23,10,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,2.5143252562109
24,10,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,2.5143252562109
25,10,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,2.5143252562109
26,10,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,2.5143252562109
27,10,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,2.5143252562109
28,10,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,2.5143252562109
29,10,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,1,2.5143252562109
30,10,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,1,2.5143252562109
31,10,0,0.551574587677914,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,1,2.5143252562109
32,10,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,1,2.5143252562109
33,10,0,0.551574587677914,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,1,2.5143252562109
34,10,0,0.551574587677914,0,1,6.61889505213497,5.96906549448566,5.55484619860146,4.92641775933042,4.63573581020312,3.94441655958742,3.44971342203493,2.77281983756076,2.23034787203305,1.0706700003676,0,1,2.5143252562109
35,10,0,0.432571933327685,0,1,7.17046963981289,6.52064008216357,6.10642078627937,5.47799234700833,5.18731039788104,4.49599114726533,4.00128800971285,3.32439442523868,2.78192245971096,1.62224458804551,0,1,2.5143252562109
36,10,1,0.156784639488728,0,1,7.48403891879034,6.83420936114103,6.41999006525683,5.79156162598579,5.50087967685849,4.80956042624279,4.3148572886903,3.63796370421614,3.09549173868842,1.93581386702297,0,1,2.5143252562109
37,11,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.7926864410524
38,11,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,16.7926864410524
39,11,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,16.7926864410524
40,11,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,16.7926864410524
41,11,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,16.7926864410524
42,11,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,16.7926864410524
43,11,0,0.412270014895036,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,16.7926864410524
44,11,1,0.136482721056079,0,1,3.58241296817964,2.93258341053033,2.51836411464613,1.88993567537509,1.59925372624779,0.907934475632088,0.413231338079605,0,0,0,0,1,16.7926864410524
45,18,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.92890375444649
46,18,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,1.92890375444649
47,18,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,1.92890375444649
48,18,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,1.92890375444649
49,18,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,1.92890375444649
50,18,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,1.92890375444649
51,18,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,1.92890375444649
52,18,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,1,1.92890375444649
53,18,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,1,1.92890375444649
54,18,0,0.33203591112595,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,1,1.92890375444649
55,18,1,0.0562486172869932,0,1,5.07666852367521,4.4268389660259,4.0126196701417,3.38419123087066,3.09350928174337,2.40219003112766,1.90748689357518,1.23059330910101,0.688121343573293,0,0,1,1.92890375444649
56,22,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.72497611107676
57,22,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,2.72497611107676
58,22,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,2.72497611107676
59,22,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,2.72497611107676
60,22,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,2.72497611107676
61,22,0,0.34487821842482,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,2.72497611107676
62,22,1,0.0690909245858629,0,1,2.8960547875613,2.24622522991198,1.83200593402779,1.20357749475674,0.912895545629448,0.221576295013741,0,0,0,0,0,1,2.72497611107676
63,24,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.81682537110825
64,24,0,0.328561350585299,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,1.81682537110825
65,24,1,0.0527740567463414,0,1,0.657122701170597,0.00729314352128074,0,0,0,0,0,0,0,0,0,1,1.81682537110825
66,26,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.39685145510252
67,26,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,0,6.39685145510252
68,26,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,0,6.39685145510252
69,26,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,0,6.39685145510252
70,26,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,0,6.39685145510252
71,26,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,0,6.39685145510252
72,26,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,0,6.39685145510252
73,26,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,0,6.39685145510252
74,26,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,0,6.39685145510252
75,26,0,0.463144489875448,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,0,6.39685145510252
76,26,0,0.187357196036491,0,1,5.33888568117421,4.68905612352489,4.2748368276407,3.64640838836965,3.35572643924236,2.66440718862665,2.16970405107417,1.4928104666,0.950338501072288,0,0,0,6.39685145510252
77,28,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.4032394004413
78,28,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,11.4032394004413
79,28,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,11.4032394004413
80,28,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,11.4032394004413
81,28,0,0.314966821327808,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,11.4032394004413
82,28,1,0.0391795274888507,0,1,2.28465740568936,1.63482784804004,1.22060855215585,0.592180112884803,0.301498163757509,0,0,0,0,0,0,1,11.4032394004413
83,42,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.85975119217193
84,42,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,1.85975119217193
85,42,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,1.85975119217193
86,42,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,1.85975119217193
87,42,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,1.85975119217193
88,42,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,1.85975119217193
89,42,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,1.85975119217193
90,42,0,0.325526950038698,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,1,1.85975119217193
91,42,1,0.0497396561997412,0,1,3.96050142614488,3.31067186849557,2.89645257261137,2.26802413334033,1.97734218421303,1.28602293359733,0.791319796044844,0.114426211570676,0,0,0,1,1.85975119217193
92,47,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.48189255929129
93,47,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,1.48189255929129
94,47,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,1.48189255929129
95,47,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,1.48189255929129
96,47,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,1.48189255929129
97,47,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,1.48189255929129
98,47,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,1.48189255929129
99,47,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,1,1.48189255929129
100,47,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,1,1.48189255929129
101,47,0,0.551574587677914,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,1,1.48189255929129
102,47,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,1,1.48189255929129
103,47,0,0.551574587677914,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,1,1.48189255929129
104,47,0,0.551574587677914,0,1,6.61889505213497,5.96906549448566,5.55484619860146,4.92641775933042,4.63573581020312,3.94441655958742,3.44971342203493,2.77281983756076,2.23034787203305,1.0706700003676,0,1,1.48189255929129
105,47,0,0.551574587677914,0,1,7.17046963981289,6.52064008216357,6.10642078627937,5.47799234700833,5.18731039788104,4.49599114726533,4.00128800971285,3.32439442523868,2.78192245971096,1.62224458804551,0,1,1.48189255929129
106,47,0,0.551574587677915,0,1,7.7220442274908,7.07221466984148,6.65799537395729,6.02956693468625,5.73888498555895,5.04756573494324,4.55286259739076,3.87596901291659,3.33349704738888,2.17381917572343,0.235461976969609,1,1.48189255929129
107,47,0,0.551574587677914,0,1,8.27361881516872,7.6237892575194,7.2095699616352,6.58114152236416,6.29045957323687,5.59914032262116,5.10443718506868,4.42754360059451,3.88507163506679,2.72539376340134,0.787036564647524,1,1.48189255929129
108,47,0,0.551574587677914,0,1,8.82519340284663,8.17536384519731,7.76114454931312,7.13271611004207,6.84203416091478,6.15071491029907,5.65601177274659,4.97911818827242,4.43664622274471,3.27696835107925,1.33861115232544,1,1.48189255929129
109,47,0,0.551574587677914,0,1,9.37676799052454,8.72693843287523,8.31271913699103,7.68429069771999,7.39360874859269,6.70228949797699,6.2075863604245,5.53069277595034,4.98822081042262,3.82854293875717,1.89018574000335,1,1.48189255929129
110,47,0,0.551574587677915,0,1,9.92834257820246,9.27851302055314,8.86429372466895,8.2358652853979,7.94518333627061,7.2538640856549,6.75916094810242,6.08226736362825,5.53979539810054,4.38011752643508,2.44176032768127,1,1.48189255929129
111,47,0,0.551574587677915,0,1,10.4799171658804,9.83008760823106,9.41586831234686,8.78743987307582,8.49675792394852,7.80543867333282,7.31073553578033,6.63384195130617,6.09136998577845,4.931692114113,2.99333491535918,1,1.48189255929129
112,47,0,0.551574587677914,0,1,11.0314917535583,10.381662195909,9.96744290002477,9.33901446075373,9.04833251162644,8.35701326101073,7.86231012345825,7.18541653898408,6.64294457345637,5.48326670179091,3.5449095030371,1,1.48189255929129
113,47,0,0.551574587677915,0,1,11.5830663412362,10.9332367835869,10.5190174877027,9.89058904843164,9.59990709930435,8.90858784868864,8.41388471113616,7.73699112666199,7.19451916113428,6.03484128946883,4.09648409071501,1,1.48189255929129
114,47,0,0.527168320758003,0,1,12.1346409289141,11.4848113712648,11.0705920753806,10.4421636361096,10.1514816869823,9.46016243636656,8.96545929881408,8.28856571433991,7.74609374881219,6.58641587714674,4.64805867839292,1,1.48189255929129
115,47,1,0.251381026919045,0,1,12.6374029827522,11.9875734251029,11.5733541292187,10.9449256899477,10.6542437408204,9.96292449020465,9.46822135265217,8.791327768178,8.24885580265028,7.08917793098483,5.15082073223101,1,1.48189255929129
116,52,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.53977163462365
117,52,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,1.53977163462365
118,52,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,1.53977163462365
119,52,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,1.53977163462365
120,52,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,1,1.53977163462365
121,52,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,1,1.53977163462365
122,52,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,1,1.53977163462365
123,52,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,1,1.53977163462365
124,52,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,1,1.53977163462365
125,52,0,0.551574587677914,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,1,1.53977163462365
126,52,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,1,1.53977163462365
127,52,0,0.551574587677914,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,1,1.53977163462365
128,52,0,0.365889224911023,0,1,6.61889505213497,5.96906549448566,5.55484619860146,4.92641775933042,4.63573581020312,3.94441655958742,3.44971342203493,2.77281983756076,2.23034787203305,1.0706700003676,0,1,1.53977163462365
129,52,1,0.0901019310720663,0,1,6.7990989142791,6.14926935662979,5.73505006074559,5.10662162147455,4.81593967234726,4.12462042173155,3.62991728417907,2.9530236997049,2.41055173417718,1.25087386251173,0,1,1.53977163462365
130,60,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.43714828630256
131,60,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,1,3.43714828630256
132,60,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,1,3.43714828630256
133,60,0,0.448074861364661,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,1,3.43714828630256
134,60,1,0.172287567525704,0,1,1.99929889808515,1.34946934043583,0.935250044551638,0.306821605280595,0.0161396561533005,0,0,0,0,0,0,1,3.43714828630256
135,65,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.10398170058286
136,65,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,0,1.10398170058286
137,65,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,0,1.10398170058286
138,65,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,0,1.10398170058286
139,65,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,0,1.10398170058286
140,65,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,0,1.10398170058286
141,65,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,0,1.10398170058286
142,65,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,0,1.10398170058286
143,65,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,0,1.10398170058286
144,65,0,0.551574587677914,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,0,1.10398170058286
145,65,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,0,1.10398170058286
146,65,0,0.551574587677914,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,0,1.10398170058286
147,65,0,0.551574587677914,0,1,6.61889505213497,5.96906549448566,5.55484619860146,4.92641775933042,4.63573581020312,3.94441655958742,3.44971342203493,2.77281983756076,2.23034787203305,1.0706700003676,0,0,1.10398170058286
148,65,0,0.452521843061761,0,1,7.17046963981289,6.52064008216357,6.10642078627937,5.47799234700833,5.18731039788104,4.49599114726533,4.00128800971285,3.32439442523868,2.78192245971096,1.62224458804551,0,0,1.10398170058286
149,65,0,0.176734549222804,0,1,7.52393873825849,6.87410918060918,6.45988988472498,5.83146144545394,5.54077949632664,4.84946024571094,4.35475710815845,3.67786352368429,3.13539155815657,1.97571368649112,0.037356487737302,0,1.10398170058286
150,68,0,0.275787293838957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.38585092309475
151,68,0,0.551574587677914,0,1,0.551574587677914,0,0,0,0,0,0,0,0,0,0,0,9.38585092309475
152,68,0,0.551574587677914,0,1,1.10314917535583,0.453319617706512,0.0391003218223167,0,0,0,0,0,0,0,0,0,9.38585092309475
153,68,0,0.551574587677914,0,1,1.65472376303374,1.00489420538443,0.590674909500231,0,0,0,0,0,0,0,0,0,9.38585092309475
154,68,0,0.551574587677914,0,1,2.20629835071166,1.55646879306234,1.14224949717815,0.513821057907102,0.223139108779808,0,0,0,0,0,0,0,9.38585092309475
155,68,0,0.551574587677914,0,1,2.75787293838957,2.10804338074026,1.69382408485606,1.06539564558502,0.774713696457722,0.0833944458420155,0,0,0,0,0,0,9.38585092309475
156,68,0,0.551574587677914,0,1,3.30944752606749,2.65961796841817,2.24539867253397,1.61697023326293,1.32628828413564,0.63496903351993,0.140265895967447,0,0,0,0,0,9.38585092309475
157,68,0,0.551574587677914,0,1,3.8610221137454,3.21119255609608,2.79697326021189,2.16854482094084,1.87786287181355,1.18654362119784,0.691840483645362,0.0149468991711932,0,0,0,0,9.38585092309475
158,68,0,0.551574587677914,0,1,4.41259670142331,3.762767143774,3.3485478478898,2.72011940861876,2.42943745949146,1.73811820887576,1.24341507132328,0.566521486849108,0.0240495213213929,0,0,0,9.38585092309475
159,68,0,0.551574587677914,0,1,4.96417128910123,4.31434173145191,3.90012243556772,3.27169399629667,2.98101204716938,2.28969279655367,1.79498965900119,1.11809607452702,0.575624108999307,0,0,0,9.38585092309475
160,68,0,0.551574587677915,0,1,5.51574587677914,4.86591631912983,4.45169702324563,3.82326858397459,3.53258663484729,2.84126738423159,2.3465642466791,1.66967066220494,1.12719869667722,0,0,0,9.38585092309475
161,68,0,0.551574587677914,0,1,6.06732046445706,5.41749090680774,5.00327161092355,4.3748431716525,4.08416122252521,3.3928419719095,2.89813883435702,2.22124524988285,1.67877328435514,0.519095412689683,0,0,9.38585092309475
162,68,0,0.551574587677914,0,1,6.61889505213497,5.96906549448566,5.55484619860146,4.92641775933042,4.63573581020312,3.94441655958742,3.44971342203493,2.77281983756076,2.23034787203305,1.0706700003676,0,0,9.38585092309475
163,68,0,0.551574587677914,0,1,7.17046963981289,6.52064008216357,6.10642078627937,5.47799234700833,5.18731039788104,4.49599114726533,4.00128800971285,3.32439442523868,2.78192245971096,1.62224458804551,0,0,9.38585092309475
